season,team_id,team_name,player_name,player_id,pos_rank,eligible_slots,lineup_slot,acquisition_type,pro_team,on_team_id,position,total_points,avg_points,percent_owned,percent_started,actual_rushingAttempts,actual_rushingYards,actual_rushingYardsPerAttempt,actual_receivingReceptions,actual_receivingYards,actual_receivingTouchdowns,actual_receivingTargets,actual_receivingYardsAfterCatch,actual_receivingYardsPerReception,actual_fumbles,actual_turnovers,actual_defensiveTotalTackles,actual_teamWin,actual_teamLoss,actual_pointsScored,actual_gamesPlayed,actual_rushingTouchdowns,actual_passingAttempts,actual_passingCompletions,actual_passingIncompletions,actual_passingYards,actual_passingTouchdowns,actual_passingInterceptions,actual_passingCompletionPercentage,actual_madeFieldGoals,actual_attemptedFieldGoals,actual_missedFieldGoals,actual_madeExtraPoints,actual_attemptedExtraPoints,actual_missedExtraPoints,actual_defensiveTouchdowns,actual_defensiveInterceptions,actual_defensiveSacks,actual_defensiveForcedFumbles,actual_defensivePointsAllowed,actual_defensiveYardsAllowed,projected_rushingAttempts,projected_rushingYards,projected_rushingTouchdowns,projected_rushingYardsPerAttempt,projected_receivingYards,projected_receivingTouchdowns,projected_receivingReceptions,projected_receivingTargets,projected_receivingYardsPerReception,projected_fumbles,projected_turnovers,projected_gamesPlayed,projected_passingAttempts,projected_passingCompletions,projected_passingIncompletions,projected_passingYards,projected_passingTouchdowns,projected_passingInterceptions,projected_passingCompletionPercentage,projected_madeFieldGoals,projected_attemptedFieldGoals,projected_missedFieldGoals,projected_madeExtraPoints,projected_attemptedExtraPoints,projected_missedExtraPoints,projected_defensiveTouchdowns,projected_defensiveInterceptions,projected_defensiveSacks,projected_defensiveForcedFumbles,projected_defensiveTotalTackles,projected_defensivePointsAllowed,projected_defensiveYardsAllowed,round_num,round_pick,drafted_team_id
2023,12,josh gordon's cup,Mike Evans,16737,5,"WR, RB/WR",WR,TRADE,TB,12,WR,243,14.29,97.94,85.22,,0,,79,1255,13,136,322,15.88607595,,,1,9,8,78,17,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,15.11764706,,,,,,,,,,,,,,,,,,,,,6,9,4
2023,12,josh gordon's cup,Rachaad White,4697815,7,"RB, RB/WR",RB,TRADE,TB,12,RB,235.9,13.88,97.51,87.64,272,989.9999994,3.63970588,64,549,3,70,611,8.578125,3,2,1,9,8,54,17,6,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,14.17647059,,,,,,,,,,,,,,,,,,,,,5,4,4
2023,12,josh gordon's cup,Dustin Hopkins,15965,9,K,K,ADD,CLE,12,K,146,9.73,26.76,18.78,,0,,,0,,,,,,,2,10,5,123,15,,,,,,,,,33,36,3,24,26,2,,,,,,,,0,,,0,,,,,,,17,,,,,,,,28.26524682,32.88217452,4.616927701,40.05662565,42.32312299,2.26649733,,,,,,,,0,0,-1
2023,12,josh gordon's cup,Baker Mayfield,3052587,10,QB,BE,ADD,TB,12,QB,274.06,16.12,64.38,32.82,62,163.00000011999998,2.62903226,,0,,,,,8,13,,9,8,174,17,1,566,364,202,237.8823529,28,10,0.64310954,,,,,,,,,,,,,,0,,,0,,,,,,,15,,,,,,,,,,,,,,,,,,,,,0,0,-1
2023,12,josh gordon's cup,Tyler Boyd,3045144,51,"WR, RB/WR",BE,ADD,CIN,12,WR,111.3,6.55,43.59,6.25,2,11,5.5,67,667,2,98,279,9.95522388,,1,1,9,8,12,17,,1,,1,,,1,,,,,,,,,,,,,,,0,,,664.7048463531005,4.159301282,59.56576063,84.38161869,11.15917667,0.769929408,0.431160468,15.11764706,,,,,,,,,,,,,,,,,,,,,12,12,12
2023,12,josh gordon's cup,Ty Chandler,4242431,45,"RB, RB/WR",BE,ADD,MIN,12,RB,90.5,5.32,62.56,30.94,102,460.9999997,4.51960784,21,159,,25,201,7.57142857,,,3,7,10,18,17,3,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,14.17647059,,,,,,,,,,,,,,,,,,,,,0,0,-1
2024,1,The Commish,Bijan Robinson,4430807,4,"RB, RB/WR",RB,DRAFT,ATL,1,RB,220.3,16.95,99.91,96.69,215,977.0000008,4.54418605,53,401.0000002,1,58,488,7.56603774,,,2,6,7,56,13,8,,,,,,,,,,,,,,,,,,,,229.5498422,1031.0321740485233,7.691156471,4.491539459,564.2285199899648,4.137915495,64.21918495,86.93598914,8.785980707,3.411105481,1.643676768,14.17647059,,,,,,,,,,,,,,,,,,,,,1,5,1
2024,1,The Commish,Kyren Williams,4430737,3,"RB, RB/WR",RB,DRAFT,LAR,1,RB,221,15.79,99.59,93.35,280,1121,4.00357143,30,159,2,36,174,5.3,5,3,1,8,6,84,14,12,,,,,,,,,,,,,,,,,,,,217.4500538,1013.3475454145952,9.599580225,4.660139318,284.5799762368907,1.849704617,34.5637564,47.51733177,8.233479398,2.338322835,1.10769866,14.17647059,,,,,,,,,,,,,,,,,,,,,2,8,1
2024,1,The Commish,Nico Collins,4258173,23,"WR, RB/WR",BE,DRAFT,HOU,1,WR,131.7,16.46,99.63,75.43,,0,,49,832.0000002,4,72,312,16.97959184,,,1,6,2,24,8,,,,,,,,,,,,,,,,,,,,,,0,,,1069.0619322851285,7.525567272,78.10603886,118.4047988,13.68731468,1.096372928,0.61396884,15.11764706,,,,,,,,,,,,,,,,,,,,,3,5,1
2024,1,The Commish,DJ Moore,3915416,19,"WR, RB/WR",RB/WR/TE,DRAFT,CHI,1,WR,140.8,10.83,93.87,64.8,7,35.99999998,5.14285714,68,712.0000003,5,104,390,10.47058824,,,1,4,9,32,13,,1,,1,,,,,,,,,,,,,,,,,2.085193369,12.64073196343375,0.095132386,6.062138961,1048.191383,6.694726315,77.3691738,123.256913,13.54792008,1.175785226,0.655354006,15.11764706,,,,,,,,,,,,,,,,,,,,,4,8,1
2024,1,The Commish,Evan Engram,3051876,24,"TE, RB/WR/TE",TE,DRAFT,JAX,1,TE,66,7.33,80.44,41.14,,0,,47,365.0000002,1,64,150,7.76595745,1,1,1,2,7,8,9,,,,,,,,,,,,,,,,,,,,,,0,,,787.4453104198759,3.088184431,86.99342715,118.4472701,9.051779384,1.314491948,0.736115491,15.11764706,,,,,,,,,,,,,,,,,,,,,6,8,1
2024,1,The Commish,Calvin Ridley,3925357,28,"WR, RB/WR",WR,DRAFT,TEN,1,WR,124,9.54,88.23,46.13,4,32,8,50,738,3,99,165,14.76,1,1,2,3,10,24,13,1,,,,,,,,,,,,,,,,,,,,3.638244473,18.824604829191085,0.144709986,5.174090133,1000.1330785912372,7.34916822,72.99097372,126.9167331,13.70214737,1.116702736,0.620051589,15.11764706,,,,,,,,,,,,,,,,,,,,,7,5,1
2024,1,The Commish,Ezekiel Elliott,3051392,63,"RB, RB/WR",BE,DRAFT,DAL,1,RB,40.6,3.38,22.3,3.52,61,193.0000002,3.16393443,11,57.99999997,,14,84,5.27272727,1,1,1,5,7,12,12,2,,,,,,,,,,,,,,,,,,,,170.2223618,669.6275110610695,5.660144191,3.933839855,216.6553097887561,1.090050117,32.10783104,43.00962898,6.747740435,1.705611991,0.811647917,14.17647059,,,,,,,,,,,,,,,,,,,,,9,5,1
2024,1,The Commish,Jameson Williams,4426388,32,"WR, RB/WR",WR,DRAFT,DET,1,WR,120.1,10.92,80.39,31.11,8,56,7,39,710.0000002,4,63,354,18.20512821,,,2,10,1,24,11,,,,,,,,,,,,,,,,,,,,,4.485934292,33.68764942942138,0.363280117,7.509617225,777.3825350667577,4.20418836,53.96756606,90.32052956,14.4046247,1.169070007,0.645707335,15.11764706,,,,,,,,,,,,,,,,,,,,,10,8,1
2024,1,The Commish,DeMario Douglas,4427095,61,"WR, RB/WR",BE,DRAFT,NE,1,WR,82.7,6.36,24.02,1.98,2,10,5,52,497.0000001,1,70,309,9.55769231,,,,3,10,6,13,,,,,,,,,,,,,,,,,,,,,11.66772,69.77949946,0.326194785,5.980559995,779.9139360628459,3.218194991,59.63005305,96.71877134,13.07920916,1.425955461,0.775199618,15.11764706,,,,,,,,,,,,,,,,,,,,,13,5,1
2024,1,The Commish,Kirk Cousins,14880,20,QB,BE,ADD,ATL,1,QB,169.84,13.06,52.34,9.15,20,0,0,,0,,,,,12,17,,6,7,102,13,,436,292,144,261.2307692,17,15,0.66972477,,,,,,,,,,,,,33.03176182,117.83540537172692,1.586641285,3.567336372,0,,,,,9.39785741,15.52503203,15,530.2120191,341.9115508,188.3004682,263.8273576,24.85774893,11.02443457,0.644858167,,,,,,,,,,,,,,10,10,12
2024,1,The Commish,Tyler Lockett,2577327,60,"WR, RB/WR",BE,ADD,SEA,1,WR,83.6,6.43,52.67,4.81,,0,,41,510.9999998,2,63,109,12.46341463,,,,8,5,12,13,,,,,,,,,,,,,,,,,,,,,,0,,,765.2099217,4.205391499,69.08729355,100.6406173,11.07598637,0.880350439,0.492996246,14.61764706,,,,,,,,,,,,,,,,,,,,,11,5,1
2024,1,The Commish,Jared Goff,3046779,10,QB,QB,ADD,DET,1,QB,222.5,17.12,72.11,31.12,29,47.00000014,1.62068966,1,7,1,1,2,7,5,10,1,12,1,156,13,,381,276,105,251.1538462,25,10,0.72440945,,,,,,,,,,,,,32.86288336,51.16763035979365,1.828084058,1.557003681,0,,,,,7.109675634,13.49659887,15,521.1675885,349.6976721,171.4699164,250.2223731,23.13618402,10.09193927,0.67098891,,,,,,,,,,,,,,15,6,10
2024,1,The Commish,Justin Tucker,15683,12,K,BE,ADD,BAL,1,K,104,8,72.29,51.65,,0,,,0,,,,,,,1,8,5,99,13,,,,,,,,,19,27,8,42,44,2,,,,,,,,0,,,0,,,,,,,17,,,,,,,,28.54955091,32.4814147,3.931863785,43.46817787,44.7431172,1.274939333,,,,,,,,14,9,7
2024,1,The Commish,Saints D/ST,-16018,23,D/ST,D/ST,ADD,NO,1,D/ST,58,4.46,39.56,27.06,,0,,,0,,,,,,,876,5,8,,13,,,,,,,,,,,,,,,,13,29,10,274,4946,,0,,,0,,,,,,,17,,,,,,,,,,,,,,1.879804393,13.83704316,39.74032777,9.831645179,1008.803706,339.4335785,5670.787641,14,8,1
2024,1,The Commish,Jason Sanders,3124679,7,K,K,ADD,MIA,1,K,115,8.85,48.2,42.09,,0,,,0,,,,,,,1,6,7,98,13,,,,,,,,,26,30,4,20,21,1,,,,,,,,0,,,0,,,,,,,17,,,,,,,,27.47848777,32.57003975,5.091551982,38.76840242,41.40911308,2.640710655,,,,,,,,16,4,8
2024,1,The Commish,Travis Homer,4037457,112,"RB, RB/WR",BE,ADD,CHI,1,RB,4.2,0.47,0.78,0.07,3,15.99999999,5.33333333,3,11.00000001,,3,10,3.66666667,,,6,1,8,,9,,,,,,,,,,,,,,,,,,,,,3.911851943,17.30830361,0.112522908,4.424580444,14.53011174549491,0.063107098,2.034630721,2.634946204,7.141399958,0.058925965,0.029122137,13.17647059,,,,,,,,,,,,,,,,,,,,,0,0,-1
2024,2,Hail the Sun God,Amon-Ra St. Brown,4374302,3,"WR, RB/WR",WR,DRAFT,DET,2,WR,185.68,14.28,99.94,97.46,2,6,3,81,863.0000002,9,98,273,10.65432099,,,4,12,1,60,13,,1,1,,0.53846154,1,,1,,,,,,,,,,,,,4.485934292,29.207303606699927,0.259876,6.510863001,1263.5652270173312,7.365404316,109.5557668,152.8484439,11.5335346,1.396115687,0.776333036,15.11764706,,,,,,,,,,,,,,,,,,,,,1,7,2
2024,2,Hail the Sun God,Derrick Henry,3043078,2,"RB, RB/WR",RB,DRAFT,BAL,2,RB,247.7,19.05,99.91,84.92,240,1407,5.8625,13,125.0000001,2,15,145,9.61538462,3,1,,8,5,90,13,13,,,,,,,,,,,,,,,,,,,,255.0493456,1075.869889967655,11.58461903,4.218281319,192.91265694743663,0.965342329,23.57264875,30.9170009,8.183749692,1.890520192,0.885633922,14.17647059,,,,,,,,,,,,,,,,,,,,,2,6,2
2024,2,Hail the Sun God,Travis Kelce,15847,5,"TE, RB/WR/TE",TE,DRAFT,KC,2,TE,118.3,9.1,99.55,92.86,1,1,1,80,682,2,107,273,8.525,2,1,1,12,1,12,13,,,,,,,,,,,,,,,,,,,,,1.911302171,0.685213665,0.039775047,0.358506193,837.6142979585375,7.122822703,82.79130038,107.7454263,10.1171777,0.858072126,0.478584163,15.11764706,,,,,,,,,,,,,,,,,,,,,3,7,2
2024,2,Hail the Sun God,Jaylen Waddle,4372016,34,"WR, RB/WR",RB/WR/TE,DRAFT,MIA,2,WR,113.6,8.74,86.61,36.86,3,6,2,54,699.9999998,2,72,232,12.96296296,,,1,6,7,16,13,,,,,,,,,,,,,,,,,,,,,4.121341761,24.919545793014898,0.238352234,6.046464292,1067.5121971621238,4.749448214,80.71847105,120.3875139,13.22512906,1.139348673,0.632500538,15.11764706,,,,,,,,,,,,,,,,,,,,,5,7,2
2024,2,Hail the Sun God,Jayden Reed,4362249,12,"WR, RB/WR",BE,DRAFT,GB,2,WR,146.1,11.24,90.59,29.01,13,128.0000001,9.84615385,44,693,6,59,319,15.75,1,,,9,4,42,13,1,,,,,,,,,,,,,,,,,,,,12.33058473,86.03597143227167,0.582797981,6.977444567,757.8155381456771,5.074954906,62.31822292,94.8636143,12.16041637,1.492976153,0.811405476,15.11764706,,,,,,,,,,,,,,,,,,,,,8,6,2
2024,2,Hail the Sun God,Nick Chubb,3128720,51,"RB, RB/WR",BE,DRAFT,CLE,2,RB,58.7,8.39,81.5,15.36,93,291.0000002,3.12903226,5,31,1,10,31,6.2,,,2,2,5,24,7,3,,,,,,,,,,,,,,,,,,,,150.0697053,725.0900650944473,4.812094738,4.831688472,136.84210522210932,0.485482781,16.58302394,21.46127523,8.251939195,1.157933142,0.544171429,9.705882353,,,,,,,,,,,,,,,,,,,,,9,7,2
2024,2,Hail the Sun God,Khalil Shakir,4373678,27,"WR, RB/WR",WR,DRAFT,BUF,2,WR,124.4,10.37,79.62,43.07,2,4,2,65,735.0000002,3,81,533,11.30769231,,,,10,2,18,12,,,,,,,,,,,,,,,,,,,,,,0,,,720.2953281178609,3.615411267,60.36972199,85.22700324,11.93140045,1.156107104,0.647419978,15.11764706,,,,,,,,,,,,,,,,,,,,,11,7,2
2024,2,Hail the Sun God,Chris Boswell,17372,1,K,K,ADD,PIT,2,K,162,12.46,89.79,83.29,,0,,,0,,,,,,,,10,3,137,13,,,,,,,,,36,39,3,29,29,,,,,,,,,0,,,0,,,,,,,17,,,,,,,,28.5434074,32.80165766,4.258250257,31.59729602,32.82028288,1.222986867,,,,,,,,0,0,-1
2024,2,Hail the Sun God,Rhamondre Stevenson,4569173,24,"RB, RB/WR",RB,TRADE,NE,2,RB,138.5,11.54,89.89,41.79,180,671.0000004,3.72777778,31,139.0000001,1,38,196,4.48387097,6,2,,3,9,46,12,6,,,,,,,,,,,,,,,,,,,,188.8690177,792.1651334671926,4.724347145,4.19425665,335.68624801045206,1.005441319,46.00179356,62.82529929,7.297242608,2.022776321,0.970095201,14.17647059,,,,,,,,,,,,,,,,,,,,,6,10,12
2024,2,Hail the Sun God,Jayden Daniels,4426348,5,QB,QB,TRADE,WSH,2,QB,261.76,20.14,98.58,65.77,108,589.9999997,5.46296296,,0,,,,,4,6,1,8,5,128,13,6,362,252,110,216.8461539,15,6,0.6961326,,,,,,,,,,,,,106.3198616,587.2542459289685,5.088372436,5.52346699,0,,,,,8.75697338,17.69644198,15,505.9328275,315.2293085,190.703519,231.0368176,15.21986693,13.52162111,0.623065536,,,,,,,,,,,,,,9,12,4
2024,2,Hail the Sun God,Texans D/ST,-16034,4,D/ST,D/ST,ADD,HOU,2,D/ST,113,8.69,47.55,19.55,,0,,,0,,,,,,,770,8,5,,13,,,,,,,,,,,,,,,2,16,42,9,286,4010,,0,,,0,,,,,,,17,,,,,,,,,,,,,,1.858498284,13.88935723,40.51842468,12.90630106,1079.053949,384.0340019,5975.005181,0,0,-1
2024,2,Hail the Sun God,DeAndre Hopkins,15795,40,"WR, RB/WR",BE,ADD,KC,2,WR,105.5,8.12,85.13,26.57,,0,,45,530.0000001,5,66,91,11.77777778,1,,1,7,6,30,13,,,,,,,,,,,,,,,,,,,,,,0,,,857.5469934215282,4.503634157,65.7183226,108.9378939,13.04882656,0.986464281,0.552419997,14.61764706,,,,,,,,,,,,,,,,,,,,,10,4,8
2024,2,Hail the Sun God,Rome Odunze,4431299,44,"WR, RB/WR",BE,ADD,CHI,2,WR,100.5,7.73,64.07,18.24,3,15,5,45,585,3,81,193,13,1,,1,4,9,18,13,,,,,,,,,,,,,,,,,,,,,2.085193369,12.846800833216337,0.096282585,6.160963786,804.6755956672515,5.548674993,59.73599588,100.267966,13.47053119,0.656844114,0.365617206,15.11764706,,,,,,,,,,,,,,,,,,,,,8,12,3
2024,2,Hail the Sun God,49ers D/ST,-16025,9,D/ST,BE,ADD,SF,2,D/ST,94,6.71,67.82,43.1,,0,,,0,,,,,,,879,6,8,,14,,,,,,,,,,,,,,,1,11,35,12,320,4183,,0,,,0,,,,,,,17,,,,,,,,,,,,,,1.867744834,14.82473927,42.86403207,11.61252997,1058.622555,328.5102571,5665.922998,14,6,2
2024,2,Hail the Sun God,Will Levis,4361418,31,QB,BE,ADD,TEN,2,QB,112.58,11.26,20.33,6.5,39,175.0000001,4.48717949,,0,,,,,7,13,,2,8,72,10,,272,173,99,182.7,12,9,0.63602941,,,,,,,,,,,,,49.58103989,162.89597262038933,2.044450354,3.285448893,0,,,,,11.60220218,18.07051857,15,548.9357709,348.249113,200.6866579,254.1276929,20.50846549,12.51952068,0.63440776,,,,,,,,,,,,,,0,0,-1
2024,2,Hail the Sun God,Zach Charbonnet,4426385,26,"RB, RB/WR",BE,ADD,SEA,2,RB,132.3,10.18,74.83,19.36,97,400,4.12371134,36,263.0000002,1,43,289,7.30555556,,,3,8,5,48,13,7,,,,,,,,,,,,,,,,,,,,122.4897751,531.4983363648877,3.513564232,4.33912411,245.3090995120673,0.978923062,35.50084091,44.76368718,6.909951799,0.672815785,0.324613581,14.17647059,,,,,,,,,,,,,,,,,,,,,12,1,4
2024,3,ا وبدأت اوروبا  🗣📠❗️💯,Christian McCaffrey,3117251,65,"RB, RB/WR",BE,DRAFT,SF,3,RB,40.3,10.08,64.91,16.41,50,202,4.04,15,145.99999995000002,,19,98,9.73333333,1,1,,1,3,,4,,,,,,,,,,,,,,,,,,,,,257.9429524,1218.090962387604,11.94783563,4.722326976,526.8430272809618,3.872869993,67.32621601,83.61082052,7.825228544,2.491252872,1.197541807,13.67647059,,,,,,,,,,,,,,,,,,,,,1,1,3
2024,3,ا وبدأت اوروبا  🗣📠❗️💯,Mike Evans,16737,30,"WR, RB/WR",WR,DRAFT,TB,3,WR,122.5,12.25,97.74,74.44,,0,,43,589.9999999,7,68,133,13.72093023,,,1,7,3,42,10,,,,,,,,,,,,,,,,,,,,,,0,,,1137.8336894375768,7.435436793,77.10994037,130.0654007,14.75599234,0.774642748,0.433799939,15.11764706,,,,,,,,,,,,,,,,,,,,,2,12,3
2024,3,ا وبدأت اوروبا  🗣📠❗️💯,Terry McLaurin,3121422,5,"WR, RB/WR",BE,TRADE,WSH,3,WR,172.3,13.25,96.01,53.86,2,2,1,61,896,9,82,247,14.68852459,1,1,1,8,5,54,13,,,,,,,,,,,,,,,,,,,,,,0,,,999.9460208,3.245547644,74.58715137,123.061415,13.40641119,0.862883426,0.483214719,15.11764706,,,,,,,,,,,,,,,,,,,,,5,9,8
2024,3,ا وبدأت اوروبا  🗣📠❗️💯,Jordan Mason,4360569,32,"RB, RB/WR",BE,TRADE,SF,3,RB,109.5,9.12,25.72,2.78,153,789.0000008,5.15686275,11,90.99999997,,14,59,8.27272727,3,1,,5,7,18,12,3,,,,,,,,,,,,,,,,,,,,88.86332099,398.11089746445623,3.380899529,4.480036229,82.82787557622466,0.397066995,11.35926924,14.81393229,7.291655284,0.682889579,0.321869105,13.23529412,,,,,,,,,,,,,,,,,,,,,13,9,8
2024,3,ا وبدأت اوروبا  🗣📠❗️💯,J.K. Dobbins,4241985,21,"RB, RB/WR",BE,TRADE,LAC,3,RB,152,13.82,73.57,6.93,158,766.0000007,4.84810127,28,134.00000011999998,,34,175,4.78571429,,,,7,4,48,11,8,,,,,,,,,,,,,,,,,,,,148.4184774,743.4480232655173,3.908785695,5.009133878,212.6057260790284,1.129347809,30.41186203,38.87508161,6.99088158,1.422661238,0.678617926,13.23529412,,,,,,,,,,,,,,,,,,,,,9,9,8
2024,3,ا وبدأت اوروبا  🗣📠❗️💯,T.J. Hockenson,4036133,37,"TE, RB/WR/TE",TE,TRADE,MIN,3,TE,43.4,7.23,88.28,53.93,,0,,27,298.9999999,,36,98,11.07407407,,,,6,,,6,,,,,,,,,,,,,,,,,,,,,,0,,,565.5982971,2.586700296,58.31808125,83.54502747,9.698506621,0.605825067,0.339262038,10.94117647,,,,,,,,,,,,,,,,,,,,,10,12,3
2024,3,ا وبدأت اوروبا  🗣📠❗️💯,Mike Gesicki,3116164,18,"TE, RB/WR/TE",BE,ADD,CIN,3,TE,77,5.92,26.96,7.75,,0,,42,459.9999999,2,55,172,10.95238095,1,1,,5,8,12,13,,,,,,,,,,,,,,,,,,,,,,0,,,312.1888457822841,2.942854645,30.35425241,45.87580832,10.28484713,0.28112602,0.157430571,15.11764706,,,,,,,,,,,,,,,,,,,,,0,0,-1
2024,3,ا وبدأت اوروبا  🗣📠❗️💯,Bo Nix,4426338,8,QB,BE,ADD,DEN,3,QB,226.78,17.44,78.8,31.31,67,303.9999998,4.53731343,1,2,1,1,,2,1,8,,8,5,132,13,4,434,277,157,218.6153846,17,8,0.63824885,,,,,,,,,,,,,44.4200624,189.39957454070375,1.826268412,4.263829547,0,,,,,7.64639514,16.40329307,14,488.937943,304.7538942,184.1840488,225.2608192,16.81141767,12.74494161,0.623297698,,,,,,,,,,,,,,16,9,7
2024,3,ا وبدأت اوروبا  🗣📠❗️💯,Cameron Dicker,4362081,4,K,K,ADD,LAC,3,K,129,9.92,88.01,83.88,,0,,,0,,,,,,,1,8,5,107,13,,,,,,,,,28,30,2,23,26,3,,,,,,,,0,,,0,,,,,,,17,,,,,,,,29.00288672,32.64116147,3.638274755,37.92108858,38.69498834,0.773899767,,,,,,,,16,8,1
2024,3,ا وبدأت اوروبا  🗣📠❗️💯,Quentin Johnston,4429025,46,"WR, RB/WR",WR,ADD,LAC,3,WR,98.5,8.95,56.16,15.24,3,6,2,29,414,7,53,196,14.27586207,,,,7,4,42,11,,,,,,,,,,,,,,,,,,,,,2.223599097,13.384543111714272,0.068228043,6.019314871,502.4491255088875,3.253944468,39.29578022,63.79545908,12.78633794,0.830387586,0.46056985,15.11764706,,,,,,,,,,,,,,,,,,,,,0,0,-1
2024,3,ا وبدأت اوروبا  🗣📠❗️💯,Lions D/ST,-16008,7,D/ST,D/ST,ADD,DET,3,D/ST,99,7.62,66.08,40,,0,,,0,,,,,,,739,12,1,,13,,,,,,,,,,,,,,,1,14,31,10,226,4142,,0,,,0,,,,,,,17,,,,,,,,,,,,,,1.915759408,15.2272452,42.69277498,11.51004103,1050.842544,365.4943149,5873.319082,0,0,-1
2024,3,ا وبدأت اوروبا  🗣📠❗️💯,Russell Wilson,14881,28,QB,BE,ADD,PIT,3,QB,119.76,17.11,50.8,13.24,26,43.99999994,1.69230769,,0,,,,,2,5,,6,1,78,7,1,213,138,75,254.8571429,12,3,0.64788732,,,,,,,,,,,,,53.59552615,248.05325845859113,1.858562998,4.628245607,0,,,,,6.539714938,11.66955115,12,379.7631634,241.9342391,137.8289243,222.9443613,13.74700759,8.545493315,0.637066104,,,,,,,,,,,,,,0,0,-1
2024,3,ا وبدأت اوروبا  🗣📠❗️💯,Rachaad White,4697815,22,"RB, RB/WR",RB,TRADE,TB,3,RB,149.6,12.47,90.91,49.63,120,509.0000004,4.24166667,41,322.0000001,5,46,420,7.85365854,1,1,1,6,6,48,12,3,,,,,,,,,,,,,,,,,,,,212.3401366,863.2044856488898,6.138738649,4.065196997,395.1111819781703,1.723967819,53.61164882,65.36034937,7.36987559,2.424103163,1.163953518,14.17647059,,,,,,,,,,,,,,,,,,,,,3,3,12
2024,3,ا وبدأت اوروبا  🗣📠❗️💯,DeVonta Smith,4241478,39,"WR, RB/WR",RB/WR/TE,TRADE,PHI,3,WR,107.8,10.78,91.94,30.81,,0,,45,553.0000001,5,62,204,12.28888889,,,1,9,1,30,10,,,,,,,,,,,,,,,,,,,,,,0,,,1039.9099828283368,6.327239092,83.96185408,122.2709706,12.38550523,1.315172553,0.73649663,15.11764706,,,,,,,,,,,,,,,,,,,,,5,2,5
2024,3,ا وبدأت اوروبا  🗣📠❗️💯,Baker Mayfield,3052587,6,QB,QB,TRADE,TB,3,QB,259.26,19.94,90.5,37.55,45,241.0000002,5.35555556,,0,,,,,12,15,,7,6,186,13,3,436,306,130,256.0769231,28,13,0.70183486,,,,,,,,,,,,,51.24370796,161.08037461808567,1.239810751,3.143417622,0,,,,,8.059757205,15.94863541,15,542.0832767,343.5024808,198.5807959,261.2204108,23.60908708,12.09298733,0.633671053,,,,,,,,,,,,,,16,10,12
2024,3,ا وبدأت اوروبا  🗣📠❗️💯,Jonathon Brooks,4678008,106,"RB, RB/WR",RB,ADD,CAR,3,RB,6,2,32.72,2.25,9,21.999999959999997,2.44444444,3,23.00000001,,3,31,7.66666667,,,,,3,,3,,,,,,,,,,,,,,,,,,,,,143.3125433,656.3797125751219,4.835644621,4.580057666,173.99408760776095,0.831199494,23.61920926,30.17991242,7.366634746,1.369168498,0.649189903,10.70588235,,,,,,,,,,,,,,,,,,,,,10,6,2
2024,4,Doubs v. Jackson,Puka Nacua,4426515,20,"WR, RB/WR",WR,DRAFT,LAR,4,WR,139.6,15.51,99.33,92.26,11,45.99999998,4.18181818,61,804.9999999099999,3,83,396,13.19672131,,,2,6,3,24,9,1,,,,,,,,,,,,,,,,,,,,12.41374328,77.24230607626215,0.652338934,6.222321852,1237.7897066196524,5.88166977,88.52222168,135.6325858,13.98281339,1.808769222,0.990665377,15.11764706,,,,,,,,,,,,,,,,,,,,,1,12,4
2024,4,Doubs v. Jackson,Jahmyr Gibbs,4429795,5,"RB, RB/WR",RB,DRAFT,DET,4,RB,219.8,16.91,99.87,96.89,178,1016,5.70786517,34,312.0000001,2,42,395,9.17647059,1,1,1,12,1,72,13,10,,,,,,,,,,,,,,,,,,,,189.2259418,871.5442814034382,8.280739294,4.605839311,374.52300610354825,2.472896648,50.561546,68.15234981,7.407269669,2.333859589,1.122787132,14.17647059,,,,,,,,,,,,,,,,,,,,,2,1,4
2024,4,Doubs v. Jackson,Josh Allen,3918298,2,QB,QB,DRAFT,BUF,4,QB,303.62,23.36,99.92,92.88,80,416,5.2,,0,1,,7,,5,7,1,10,3,198,13,9,393,252,141,233.3076923,23,5,0.64122137,,,,,,,,,,,,,94.26394011,495.7569010026507,8.571031069,5.259242298,0,,,,,8.561820733,16.5228817,15,522.3394351,344.7396433,177.5997918,250.1746646,23.02469404,12.43818525,0.659991607,,,,,,,,,,,,,,3,12,4
2024,4,Doubs v. Jackson,Deebo Samuel Sr.,3126486,48,"WR, RB/WR",BE,DRAFT,SF,4,WR,97.9,7.53,95.11,50.88,34,95.0000001,2.79411765,43,569,1,71,319,13.23255814,1,1,1,6,7,12,13,1,,,,,,,,,,,,,,,,,,,,28.8351943,164.31568778480272,2.821090855,5.698442191,923.9048275322376,5.635430313,62.29528518,94.21909974,14.83105543,1.624084577,0.858098635,14.17647059,,,,,,,,,,,,,,,,,,,,,4,1,4
